session_id,plugin_time,plugout_time,duration_hours,energy_kwh,user_type,plugin_category,month
3991,2019-04-02 22:56:00,2019-04-03 00:27:12,1.52,5.47,Shared,6,4
3992,2019-08-11 21:26:00,2019-08-12 00:59:36,3.56,25.63,Shared,5,8
3993,2019-02-11 15:16:00,2019-02-11 16:30:24,1.24,4.46,Private,3,2
3994,2019-02-04 14:51:00,2019-02-04 23:13:48,8.38,30.17,Shared,3,2
3995,2019-11-02 11:25:00,2019-11-02 12:35:12,1.17,4.21,Shared,1,11
3996,2019-06-12 23:05:00,2019-06-13 04:08:00,5.05,18.18,Private,6,6
3997,2019-03-17 23:56:00,2019-03-18 01:05:36,1.16,4.18,Shared,6,3
3998,2019-12-09 08:44:00,2019-12-09 12:41:36,3.96,14.26,Private,0,12
3999,2019-07-04 22:24:00,2019-07-05 14:03:00,15.65,56.34,Private,6,7
4000,2018-12-30 06:37:00,2018-12-30 12:59:48,6.38,22.97,Private,0,12
4001,2019-03-31 07:33:00,2019-03-31 10:15:36,2.71,9.76,Shared,0,3
4002,2019-05-08 22:11:00,2019-05-09 03:02:00,4.85,17.46,Shared,6,5
4003,2019-01-03 14:39:00,2019-01-03 19:40:12,5.02,18.07,Private,3,1
4004,2019-04-14 21:28:00,2019-04-15 04:22:00,6.9,43.36,Private,5,4
4005,2019-07-02 18:58:00,2019-07-02 20:52:00,1.9,6.84,Shared,4,7
4006,2019-02-10 05:40:00,2019-02-10 13:10:00,7.5,48.6,Private,7,2
4007,2019-12-25 20:57:00,2019-12-25 21:42:00,0.75,5.4,Shared,5,12
4008,2019-05-27 01:04:00,2019-05-27 04:15:24,3.19,11.48,Private,7,5
4009,2019-09-07 05:49:00,2019-09-07 09:20:12,3.52,12.67,Private,7,9
4010,2019-08-12 04:28:00,2019-08-12 12:11:12,7.72,55.58,Private,7,8
4011,2019-09-26 05:19:00,2019-09-26 10:20:48,5.03,18.11,Private,7,9
4012,2019-07-31 05:55:00,2019-07-31 07:46:00,1.85,13.32,Shared,7,7
4013,2019-01-23 17:27:00,2019-01-23 19:56:24,2.49,17.93,Private,4,1
4014,2019-08-11 16:42:00,2019-08-11 22:23:24,5.69,20.48,Private,4,8
4015,2019-09-05 18:42:00,2019-09-05 23:23:24,4.69,21.35,Shared,4,9
4016,2019-06-22 05:10:00,2019-06-22 08:28:00,3.3,23.76,Private,7,6
4017,2019-02-20 13:27:00,2019-02-20 16:59:24,3.54,25.49,Shared,2,2
4018,2018-12-06 21:12:00,2018-12-07 05:15:36,8.06,55.4,Private,5,12
4019,2019-06-21 02:10:00,2019-06-21 05:37:00,3.45,12.42,Private,7,6
4020,2019-11-12 04:38:00,2019-11-12 09:17:36,4.66,16.78,Private,7,11
4021,2019-04-03 22:08:00,2019-04-04 20:45:12,22.62,38.78,Private,6,4
4022,2019-07-27 10:38:00,2019-07-27 12:27:48,1.83,13.18,Private,1,7
4023,2019-03-07 02:47:00,2019-03-07 04:08:00,1.35,4.86,Shared,7,3
4024,2019-11-29 02:07:00,2019-11-29 10:41:12,8.57,26.01,Shared,7,11
4025,2019-06-17 14:36:00,2019-06-17 17:40:48,3.08,11.09,Private,3,6
4026,2019-05-30 02:51:00,2019-05-30 06:48:36,3.96,14.26,Private,7,5
4027,2019-10-28 10:33:00,2019-10-28 13:25:12,2.87,20.66,Shared,1,10
4028,2019-06-03 22:45:00,2019-06-04 02:52:48,4.13,14.87,Private,6,6
4029,2019-10-23 13:35:00,2019-10-24 04:44:36,15.16,39.23,Private,2,10
4030,2018-12-26 21:01:00,2018-12-27 05:41:48,8.68,31.25,Private,5,12
4031,2019-01-22 22:21:00,2019-01-23 07:24:36,9.06,23.51,Private,6,1
4032,2019-10-17 07:10:00,2019-10-17 09:00:24,1.84,6.62,Private,0,10
4033,2019-05-26 09:10:00,2019-05-26 11:22:36,2.21,7.96,Private,1,5
4034,2019-03-18 22:24:00,2019-03-18 23:04:48,0.68,2.45,Private,6,3
4035,2019-08-13 19:08:00,2019-08-13 21:56:36,2.81,20.23,Shared,5,8
4036,2019-10-30 19:16:00,2019-10-31 04:56:48,9.68,39.99,Private,5,10
4037,2020-01-10 23:01:00,2020-01-11 06:07:36,7.11,47.21,Shared,6,1
4038,2019-01-17 23:19:00,2019-01-18 03:33:24,4.24,30.53,Shared,6,1
4039,2019-06-07 05:49:00,2019-06-07 10:41:48,4.88,34.06,Shared,7,6
4040,2019-09-04 01:23:00,2019-09-04 04:26:36,3.06,22.03,Private,7,9
4041,2019-04-10 14:17:00,2019-04-10 20:00:12,5.72,41.18,Shared,3,4
4042,2019-09-01 20:22:00,2019-09-02 04:50:12,8.47,30.49,Shared,5,9
4043,2019-08-17 13:35:00,2019-08-17 15:11:00,1.6,5.76,Shared,2,8
4044,2019-11-01 17:40:00,2019-11-01 23:46:36,6.11,22.0,Shared,4,11
4045,2019-03-21 17:53:00,2019-03-22 03:23:36,9.51,48.47,Private,4,3
4046,2018-12-16 03:30:00,2018-12-16 07:12:00,3.7,26.64,Private,7,12
4047,2019-08-18 02:15:00,2019-08-18 10:20:24,8.09,29.12,Shared,7,8
4048,2019-12-30 22:42:00,2019-12-31 22:42:00,24.0,36.54,Shared,6,12
4049,2019-12-09 18:44:00,2019-12-09 23:20:00,4.6,33.12,Private,4,12
4050,2018-12-13 23:20:00,2018-12-14 05:51:12,6.52,23.47,Shared,6,12
4051,2019-10-02 10:25:00,2019-10-02 13:22:00,2.95,21.24,Shared,1,10
4052,2018-12-27 17:11:00,2018-12-27 22:48:12,5.62,20.23,Shared,4,12
4053,2019-07-17 13:58:00,2019-07-17 20:48:24,6.84,24.62,Private,2,7
4054,2019-04-18 20:42:00,2019-04-19 02:22:48,5.68,20.45,Shared,5,4
4055,2019-01-02 17:35:00,2019-01-02 20:00:48,2.43,17.5,Private,4,1
4056,2019-02-06 21:00:00,2019-02-07 02:43:12,5.72,41.18,Private,5,2
4057,2019-03-05 00:19:00,2019-03-05 14:05:48,13.78,38.89,Shared,7,3
4058,2019-02-10 04:16:00,2019-02-10 11:02:48,6.78,24.41,Shared,7,2
4059,2019-10-14 23:12:00,2019-10-15 08:54:36,9.71,34.96,Shared,6,10
4060,2019-01-21 09:42:00,2019-01-21 13:54:00,4.2,30.24,Private,1,1
4061,2019-02-24 16:56:00,2019-02-25 01:18:12,8.37,60.26,Private,4,2
4062,2019-07-11 23:57:00,2019-07-12 05:58:12,6.02,21.67,Private,6,7
4063,2019-11-20 07:31:00,2019-11-20 10:04:00,2.55,9.18,Private,0,11
4064,2019-11-12 15:21:00,2019-11-12 21:32:24,6.19,22.28,Shared,3,11
4065,2018-12-21 22:37:00,2018-12-22 01:05:12,2.47,8.89,Private,6,12
4066,2019-11-06 02:22:00,2019-11-06 05:32:48,3.18,22.9,Shared,7,11
4067,2019-11-18 16:59:00,2019-11-18 22:38:00,5.65,27.46,Private,4,11
4068,2019-01-25 16:15:00,2019-01-25 22:21:00,6.1,33.76,Private,4,1
4069,2019-02-10 23:53:00,2019-02-11 02:02:00,2.15,15.48,Private,6,2
4070,2019-12-05 22:48:00,2019-12-06 09:09:36,10.36,34.15,Private,6,12
4071,2019-12-21 18:16:00,2019-12-22 01:39:24,7.39,26.6,Shared,4,12
4072,2019-07-15 16:37:00,2019-07-15 19:38:12,3.02,10.87,Private,4,7
4073,2019-10-05 22:01:00,2019-10-05 23:42:24,1.69,6.08,Private,6,10
4074,2019-01-07 17:03:00,2019-01-07 21:31:48,4.48,32.26,Shared,4,1
4075,2019-12-05 21:34:00,2019-12-06 01:11:12,3.62,13.03,Private,5,12
4076,2019-11-12 20:28:00,2019-11-13 01:49:36,5.36,19.3,Private,5,11
4077,2019-02-27 01:17:00,2019-02-27 05:07:24,3.84,13.82,Private,7,2
4078,2019-09-11 16:19:00,2019-09-11 17:32:12,1.22,8.78,Private,4,9
4079,2019-04-29 19:09:00,2019-04-29 22:55:12,3.77,27.14,Private,5,4
4080,2019-05-02 14:35:00,2019-05-02 18:35:00,4.0,14.4,Private,3,5
4081,2019-04-06 13:23:00,2019-04-06 21:06:12,7.72,44.29,Private,2,4
4082,2019-10-07 19:45:00,2019-10-07 22:47:24,3.04,21.89,Private,5,10
4083,2019-04-26 19:57:00,2019-04-27 11:59:24,16.04,48.67,Shared,5,4
4084,2019-10-28 15:56:00,2019-10-28 17:14:00,1.3,9.36,Shared,3,10
4085,2018-12-20 19:42:00,2018-12-21 08:06:00,12.4,46.6,Shared,5,12
4086,2019-01-24 15:09:00,2019-01-24 19:22:48,4.23,15.23,Shared,3,1
4087,2019-10-06 10:51:00,2019-10-06 19:53:24,9.04,32.54,Private,1,10
4088,2019-02-21 17:09:00,2019-02-21 22:23:24,5.24,18.86,Shared,4,2
4089,2019-08-08 12:10:00,2019-08-08 23:10:00,11.0,39.6,Private,2,8
4090,2019-09-17 02:28:00,2019-09-17 06:14:48,3.78,13.61,Private,7,9
4091,2019-08-05 09:22:00,2019-08-05 11:40:00,2.3,8.28,Shared,1,8
4092,2019-08-07 08:18:00,2019-08-07 21:41:24,13.39,66.77,Shared,0,8
4093,2019-12-09 09:03:00,2019-12-09 13:37:12,4.57,32.9,Private,1,12
4094,2020-01-19 00:08:00,2020-01-19 05:54:48,5.78,41.62,Private,7,1
4095,2019-09-13 18:02:00,2019-09-14 05:47:36,11.76,42.34,Private,4,9
4096,2019-05-27 01:38:00,2019-05-27 04:02:36,2.41,17.35,Private,7,5
4097,2019-06-22 08:49:00,2019-06-22 16:19:36,7.51,27.04,Private,0,6
4098,2019-12-04 23:26:00,2019-12-05 02:42:48,3.28,23.62,Private,6,12
4099,2019-01-05 18:09:00,2019-01-05 22:40:12,4.52,16.27,Private,4,1
4100,2019-01-19 06:53:00,2019-01-19 12:05:36,5.21,18.76,Private,0,1
4101,2019-12-20 14:15:00,2019-12-20 15:58:48,1.73,12.46,Private,3,12
4102,2019-05-08 09:06:00,2019-05-08 11:58:12,2.87,10.33,Private,1,5
4103,2019-06-04 22:02:00,2019-06-05 10:47:00,12.75,45.9,Private,6,6
4104,2019-12-21 21:07:00,2019-12-22 06:19:36,9.21,32.22,Shared,5,12
4105,2019-04-01 18:42:00,2019-04-01 23:26:24,4.74,17.06,Shared,4,4
4106,2019-04-05 22:29:00,2019-04-06 04:21:12,5.87,42.26,Private,6,4
4107,2019-03-05 06:22:00,2019-03-05 10:23:48,4.03,14.51,Shared,0,3
4108,2019-01-21 23:58:00,2019-01-22 12:46:00,12.8,45.12,Private,6,1
4109,2019-04-17 19:50:00,2019-04-18 00:08:00,4.3,25.73,Private,5,4
4110,2018-12-04 16:48:00,2018-12-04 22:37:48,5.83,20.99,Private,4,12
4111,2019-01-11 21:19:00,2019-01-12 08:22:00,11.05,34.27,Private,5,1
4112,2019-10-07 18:25:00,2019-10-07 21:17:12,2.87,20.66,Shared,4,10
4113,2019-10-04 13:31:00,2019-10-05 04:16:00,14.75,33.0,Private,2,10
4114,2019-11-16 23:48:00,2019-11-17 01:30:00,1.7,6.12,Private,6,11
4115,2019-05-31 16:47:00,2019-06-01 08:17:00,15.5,62.07,Private,4,5
4116,2020-01-02 16:01:00,2020-01-02 19:50:12,3.82,27.5,Private,4,1
4117,2019-01-20 13:47:00,2019-01-20 17:57:48,4.18,30.1,Private,2,1
4118,2019-12-09 11:41:00,2019-12-09 13:00:12,1.32,9.5,Shared,1,12
4119,2019-05-04 15:56:00,2019-05-04 19:32:00,3.6,25.92,Private,3,5
4120,2019-12-08 13:43:00,2019-12-08 16:06:24,2.39,8.6,Private,2,12
4121,2020-01-03 10:11:00,2020-01-03 13:25:24,3.24,11.66,Private,1,1
4122,2019-03-27 10:34:00,2019-03-27 15:04:00,4.5,31.4,Shared,1,3
4123,2019-04-14 17:24:00,2019-04-15 03:04:48,9.68,40.74,Shared,4,4
4124,2019-06-17 20:59:00,2019-06-18 02:42:48,5.73,20.63,Private,5,6
4125,2020-01-04 00:01:00,2020-01-04 06:09:24,6.14,44.21,Private,7,1
4126,2019-10-05 01:25:00,2019-10-05 03:43:00,2.3,8.28,Private,7,10
4127,2019-05-26 19:47:00,2019-05-26 22:27:12,2.67,9.61,Shared,5,5
4128,2019-10-01 11:10:00,2019-10-02 04:37:00,17.45,71.43,Private,1,10
4129,2019-10-03 12:02:00,2019-10-03 14:59:36,2.96,21.31,Shared,2,10
4130,2019-11-17 09:05:00,2019-11-18 00:52:24,15.79,29.37,Private,1,11
4131,2019-04-23 18:12:00,2019-04-23 22:22:48,4.18,15.05,Private,4,4
4132,2019-11-22 20:41:00,2019-11-23 01:38:36,4.96,17.86,Private,5,11
4133,2019-11-12 18:46:00,2019-11-13 05:14:48,10.48,65.79,Private,4,11
4134,2019-04-25 20:39:00,2019-04-26 08:43:12,12.07,37.36,Shared,5,4
4135,2019-02-08 09:07:00,2019-02-08 13:41:48,4.58,32.98,Private,1,2
4136,2019-05-21 02:33:00,2019-05-21 06:19:12,3.77,13.57,Private,7,5
4137,2019-01-22 00:27:00,2019-01-22 05:12:36,4.76,17.14,Private,7,1
4138,2019-11-16 23:26:00,2019-11-17 05:42:12,6.27,22.57,Private,6,11
4139,2020-01-29 11:29:00,2020-01-29 20:43:24,9.24,65.8,Private,1,1
4140,2019-03-02 23:06:00,2019-03-03 04:04:12,4.97,35.78,Private,6,3
4141,2019-03-22 18:32:00,2019-03-23 02:10:24,7.64,24.88,Shared,4,3
4142,2019-03-19 18:45:00,2019-03-20 10:20:24,15.59,41.56,Shared,4,3
4143,2019-02-24 19:48:00,2019-02-25 02:16:12,6.47,23.29,Private,5,2
4144,2019-01-09 17:22:00,2019-01-09 23:31:36,6.16,22.18,Shared,4,1
4145,2019-01-28 18:12:00,2019-01-28 19:54:36,1.71,12.31,Shared,4,1
4146,2019-04-03 08:55:00,2019-04-03 09:42:24,0.79,5.69,Private,0,4
4147,2018-12-24 14:15:00,2018-12-24 20:45:00,6.5,46.8,Private,3,12
4148,2019-12-19 15:32:00,2019-12-19 20:09:48,4.63,16.67,Private,3,12
4149,2020-01-25 05:38:00,2020-01-25 09:05:00,3.45,12.42,Shared,7,1
4150,2019-12-11 12:09:00,2019-12-11 18:01:12,5.87,42.26,Shared,2,12
4151,2019-01-24 17:04:00,2019-01-24 21:49:00,4.75,17.1,Shared,4,1
4152,2019-01-04 20:53:00,2019-01-05 07:47:36,10.91,67.72,Shared,5,1
4153,2019-01-24 22:45:00,2019-01-25 04:00:36,5.26,18.94,Private,6,1
4154,2019-11-22 16:36:00,2019-11-22 19:32:24,2.94,21.17,Private,4,11
4155,2019-03-17 23:20:00,2019-03-18 09:14:36,9.91,25.16,Private,6,3
4156,2020-01-02 06:00:00,2020-01-02 10:15:00,4.25,30.6,Private,0,1
4157,2019-12-13 14:41:00,2019-12-13 21:50:36,7.16,51.55,Private,3,12
4158,2020-01-08 20:08:00,2020-01-08 23:41:00,3.55,25.56,Private,5,1
4159,2019-12-19 19:44:00,2019-12-19 22:52:24,3.14,11.3,Private,5,12
4160,2019-03-07 14:26:00,2019-03-07 19:41:00,5.25,37.8,Private,3,3
4161,2019-03-16 13:12:00,2019-03-16 18:12:00,5.0,36.0,Private,2,3
4162,2019-02-08 11:14:00,2019-02-08 18:09:48,6.93,49.9,Shared,1,2
4163,2019-03-03 14:41:00,2019-03-03 18:47:00,4.1,14.76,Shared,3,3
4164,2019-01-18 21:56:00,2019-01-18 23:18:12,1.37,4.93,Private,5,1
4165,2019-11-10 01:46:00,2019-11-10 05:25:36,3.66,13.18,Private,7,11
4166,2018-12-08 11:06:00,2018-12-08 19:43:48,8.63,35.96,Private,1,12
4167,2019-12-25 02:09:00,2019-12-25 06:10:12,4.02,14.47,Private,7,12
4168,2020-01-18 23:00:00,2020-01-19 03:10:12,4.17,30.02,Private,6,1
4169,2019-01-16 11:32:00,2019-01-16 21:24:48,9.88,56.16,Shared,1,1
4170,2019-07-02 00:39:00,2019-07-02 03:39:36,3.01,21.67,Private,7,7
4171,2019-03-09 21:45:00,2019-03-09 23:25:48,1.68,6.05,Private,5,3
4172,2019-05-13 14:19:00,2019-05-13 18:44:48,4.43,31.9,Shared,3,5
4173,2019-10-16 06:24:00,2019-10-16 09:55:48,3.53,12.71,Shared,0,10
4174,2019-01-06 06:20:00,2019-01-06 08:51:12,2.52,18.14,Private,0,1
4175,2019-12-19 19:02:00,2019-12-19 23:24:48,4.38,15.77,Private,5,12
4176,2019-06-14 18:59:00,2019-06-15 01:58:24,6.99,50.33,Shared,4,6
4177,2019-09-18 14:34:00,2019-09-18 19:29:12,4.92,25.13,Private,3,9
4178,2019-01-03 21:50:00,2019-01-04 03:58:24,6.14,22.1,Private,5,1
4179,2019-10-15 23:08:00,2019-10-16 16:45:48,17.63,55.95,Shared,6,10
4180,2019-04-30 07:43:00,2019-04-30 11:37:00,3.9,14.04,Private,0,4
4181,2019-06-28 13:43:00,2019-06-28 19:44:12,6.02,21.67,Private,2,6
4182,2019-07-30 15:27:00,2019-07-30 18:55:12,3.47,24.98,Private,3,7
4183,2020-01-02 23:11:00,2020-01-03 01:55:24,2.74,19.73,Private,6,1
4184,2019-06-15 01:35:00,2019-06-15 04:52:24,3.29,23.69,Private,7,6
4185,2019-03-15 14:36:00,2019-03-15 18:08:24,3.54,25.49,Shared,3,3
4186,2019-09-13 21:51:00,2019-09-14 04:13:12,6.37,45.86,Shared,5,9
4187,2019-08-03 22:15:00,2019-08-04 22:15:00,24.0,64.37,Private,6,8
4188,2019-07-05 14:20:00,2019-07-05 17:20:00,3.0,10.8,Private,3,7
4189,2019-05-18 07:07:00,2019-05-18 10:49:00,3.7,13.32,Shared,0,5
4190,2020-01-13 20:08:00,2020-01-14 00:52:24,4.74,31.67,Private,5,1
4191,2019-04-25 23:42:00,2019-04-26 06:13:48,6.53,47.02,Private,6,4
4192,2019-07-19 21:37:00,2019-07-20 03:34:36,5.96,42.91,Private,5,7
4193,2019-01-24 18:01:00,2019-01-25 06:11:12,12.17,52.13,Private,4,1
4194,2019-04-13 19:05:00,2019-04-13 19:59:36,0.91,3.28,Private,5,4
4195,2019-08-26 15:06:00,2019-08-26 16:01:48,0.93,6.7,Shared,3,8
4196,2019-07-03 17:00:00,2019-07-03 20:30:00,3.5,24.21,Shared,4,7
4197,2019-07-05 05:06:00,2019-07-05 15:46:48,10.68,47.03,Private,7,7
4198,2019-09-15 05:11:00,2019-09-15 06:50:36,1.66,5.98,Private,7,9
4199,2019-06-07 21:27:00,2019-06-07 22:03:00,0.6,4.32,Shared,5,6
4200,2019-04-22 14:41:00,2019-04-22 22:04:24,7.39,53.21,Private,3,4
4201,2019-11-28 19:31:00,2019-11-29 01:23:12,5.87,37.1,Private,5,11
4202,2019-11-30 23:57:00,2019-12-01 02:15:36,2.31,8.32,Private,6,11
4203,2019-07-30 22:57:00,2019-07-31 01:25:48,2.48,17.86,Private,6,7
4204,2018-12-18 23:03:00,2018-12-19 01:33:36,2.51,9.04,Shared,6,12
4205,2019-08-09 16:48:00,2019-08-09 22:09:00,5.35,38.52,Private,4,8
4206,2020-01-09 07:48:00,2020-01-09 10:59:24,3.19,11.48,Private,0,1
4207,2019-04-05 23:55:00,2019-04-06 06:55:00,7.0,25.2,Private,6,4
4208,2019-08-20 14:46:00,2019-08-20 15:26:12,0.67,2.41,Private,3,8
4209,2019-12-27 11:36:00,2019-12-27 14:19:12,2.72,19.58,Private,1,12
4210,2020-01-17 19:00:00,2020-01-17 21:15:00,2.25,16.2,Private,5,1
4211,2019-06-07 11:31:00,2019-06-07 15:39:24,4.14,29.81,Private,1,6
4212,2019-08-01 06:24:00,2019-08-01 09:48:00,3.4,24.48,Private,0,8
4213,2019-03-10 22:16:00,2019-03-11 06:55:36,8.66,57.4,Private,6,3
4214,2019-10-01 13:47:00,2019-10-01 15:08:00,1.35,4.86,Private,2,10
4215,2019-11-11 01:14:00,2019-11-11 06:20:36,5.11,36.79,Private,7,11
4216,2019-08-02 21:57:00,2019-08-03 05:16:12,7.32,26.35,Private,5,8
4217,2019-02-02 02:17:00,2019-02-02 20:27:12,18.17,45.35,Shared,7,2
4218,2019-02-27 19:24:00,2019-02-27 22:56:24,3.54,12.74,Private,5,2
4219,2019-05-10 21:39:00,2019-05-11 03:52:12,6.22,44.78,Private,5,5
4220,2019-08-11 02:39:00,2019-08-11 04:03:00,1.4,10.08,Shared,7,8
4221,2019-04-26 23:08:00,2019-04-27 00:03:48,0.93,6.7,Private,6,4
4222,2019-07-24 22:48:00,2019-07-25 07:45:00,8.95,32.22,Private,6,7
4223,2019-09-12 16:16:00,2019-09-12 21:11:48,4.93,17.75,Shared,4,9
4224,2019-07-04 16:19:00,2019-07-05 03:37:00,11.3,39.29,Private,4,7
4225,2019-01-08 15:49:00,2019-01-08 17:42:24,1.89,6.8,Private,3,1
4226,2019-10-15 19:41:00,2019-10-16 02:48:48,7.13,25.67,Private,5,10
4227,2018-12-18 23:25:00,2018-12-19 17:44:12,18.32,59.93,Private,6,12
4228,2019-12-17 15:21:00,2019-12-17 21:59:24,6.64,23.9,Shared,3,12
4229,2019-05-20 20:23:00,2019-05-21 02:23:36,6.01,21.64,Private,5,5
4230,2019-03-13 01:26:00,2019-03-13 06:24:48,4.98,35.86,Private,7,3
4231,2019-11-09 22:16:00,2019-11-09 23:55:00,1.65,11.88,Shared,6,11
4232,2019-12-13 06:47:00,2019-12-13 19:34:24,12.79,46.04,Private,0,12
4233,2019-12-21 20:04:00,2019-12-21 23:17:48,3.23,11.63,Shared,5,12
4234,2019-08-14 21:25:00,2019-08-15 04:28:00,7.05,50.76,Private,5,8
4235,2019-01-22 20:32:00,2019-01-22 22:11:36,1.66,5.98,Private,5,1
4236,2019-04-21 16:19:00,2019-04-21 18:29:12,2.17,15.62,Private,4,4
4237,2019-01-17 18:26:00,2019-01-18 07:57:48,13.53,56.79,Private,4,1
4238,2019-07-25 23:25:00,2019-07-26 03:17:48,3.88,27.94,Private,6,7
4239,2019-10-11 07:45:00,2019-10-11 21:27:00,13.7,40.29,Private,0,10
4240,2019-10-04 19:33:00,2019-10-05 00:14:24,4.69,16.88,Private,5,10
4241,2019-03-30 19:46:00,2019-03-30 21:07:36,1.36,4.9,Private,5,3
4242,2019-07-05 00:20:00,2019-07-05 09:35:00,9.25,66.1,Shared,7,7
4243,2019-10-16 16:58:00,2019-10-16 20:14:48,3.28,11.81,Private,4,10
4244,2019-01-04 12:34:00,2019-01-04 20:38:48,8.08,40.69,Private,2,1
4245,2019-05-07 16:13:00,2019-05-07 21:15:24,5.04,18.14,Shared,4,5
4246,2019-08-14 15:29:00,2019-08-14 17:09:48,1.68,12.1,Shared,3,8
4247,2018-12-02 13:18:00,2018-12-02 18:51:36,5.56,20.02,Shared,2,12
4248,2019-11-10 11:14:00,2019-11-11 10:16:24,23.04,55.48,Shared,1,11
4249,2019-01-12 18:43:00,2019-01-13 01:42:24,6.99,42.75,Shared,4,1
4250,2019-08-12 16:13:00,2019-08-12 20:58:36,4.76,17.14,Shared,4,8
4251,2019-01-09 16:00:00,2019-01-10 02:30:36,10.51,37.84,Private,4,1
4252,2019-04-16 03:49:00,2019-04-16 09:33:24,5.74,41.33,Private,7,4
4253,2019-03-18 04:49:00,2019-03-18 10:33:24,5.74,41.33,Shared,7,3
4254,2019-08-08 17:21:00,2019-08-08 19:39:36,2.31,8.32,Private,4,8
4255,2019-11-27 00:58:00,2019-11-27 06:47:48,5.83,20.99,Private,7,11
4256,2019-06-11 14:24:00,2019-06-12 00:37:12,10.22,38.98,Private,3,6
4257,2019-03-21 16:37:00,2019-03-21 19:22:36,2.76,9.94,Shared,4,3
4258,2019-09-19 11:48:00,2019-09-20 01:13:48,13.43,48.35,Shared,1,9
4259,2019-08-30 07:55:00,2019-08-30 12:34:00,4.65,30.4,Private,0,8
4260,2019-10-07 01:19:00,2019-10-07 03:58:36,2.66,9.58,Private,7,10
4261,2019-06-08 21:53:00,2019-06-09 07:50:36,9.96,35.86,Shared,5,6
4262,2019-09-27 22:11:00,2019-09-28 02:14:00,4.05,14.58,Private,6,9
4263,2019-03-09 14:18:00,2019-03-09 22:43:48,8.43,24.85,Private,3,3
4264,2019-05-20 02:23:00,2019-05-20 06:25:24,4.04,14.54,Shared,7,5
4265,2019-05-14 12:03:00,2019-05-14 16:48:00,4.75,34.2,Private,2,5
4266,2019-08-30 11:06:00,2019-08-30 18:06:00,7.0,25.2,Shared,1,8
4267,2019-06-27 15:42:00,2019-06-27 21:46:12,6.07,37.59,Private,3,6
4268,2019-11-28 18:51:00,2019-11-28 20:04:48,1.23,8.86,Shared,4,11
4269,2019-01-31 22:38:00,2019-02-01 00:53:36,2.26,8.14,Shared,6,1
4270,2019-10-03 14:03:00,2019-10-03 23:32:24,9.49,36.87,Private,3,10
4271,2019-10-13 00:01:00,2019-10-13 04:32:12,4.52,32.54,Shared,7,10
4272,2019-12-19 18:24:00,2019-12-19 21:49:48,3.43,12.35,Shared,4,12
4273,2019-11-25 22:10:00,2019-11-26 00:04:36,1.91,13.75,Shared,6,11
4274,2019-06-26 17:52:00,2019-06-26 20:11:48,2.33,8.39,Private,4,6
4275,2020-01-20 18:25:00,2020-01-20 19:37:00,1.2,4.32,Private,4,1
4276,2019-10-13 20:09:00,2019-10-14 00:45:36,4.61,16.6,Private,5,10
4277,2019-08-12 21:05:00,2019-08-13 00:20:36,3.26,11.74,Private,5,8
4278,2019-02-10 21:40:00,2019-02-11 00:11:12,2.52,18.14,Shared,5,2
4279,2019-09-09 19:45:00,2019-09-10 00:28:12,4.72,16.99,Private,5,9
4280,2019-10-27 20:35:00,2019-10-28 02:58:24,6.39,46.01,Shared,5,10
4281,2019-04-10 23:07:00,2019-04-11 20:33:24,21.44,53.55,Private,6,4
4282,2019-05-21 12:21:00,2019-05-21 14:04:12,1.72,6.19,Private,2,5
4283,2019-10-20 03:01:00,2019-10-20 14:10:00,11.15,22.42,Private,7,10
4284,2019-02-27 22:16:00,2019-02-28 08:03:24,9.79,35.24,Private,6,2
4285,2019-05-03 02:28:00,2019-05-03 05:20:12,2.87,20.66,Private,7,5
4286,2019-05-24 08:01:00,2019-05-24 13:43:36,5.71,41.11,Private,0,5
4287,2019-12-09 20:27:00,2019-12-10 00:03:00,3.6,25.92,Private,5,12
4288,2018-12-19 10:21:00,2018-12-19 15:59:24,5.64,40.61,Private,1,12
4289,2019-08-21 18:32:00,2019-08-22 08:46:24,14.24,60.04,Private,4,8
4290,2019-07-06 21:39:00,2019-07-07 05:13:12,7.57,24.07,Private,5,7
4291,2018-12-27 16:56:00,2018-12-28 00:00:12,7.07,25.45,Private,4,12
4292,2019-01-15 05:55:00,2019-01-15 09:34:36,3.66,13.18,Private,7,1
4293,2019-04-23 18:17:00,2019-04-23 20:02:00,1.75,12.6,Private,4,4
4294,2019-09-22 19:32:00,2019-09-22 23:48:48,4.28,15.41,Private,5,9
4295,2019-12-05 23:46:00,2019-12-06 11:17:48,11.53,41.51,Shared,6,12
4296,2019-09-18 14:37:00,2019-09-18 16:19:00,1.7,6.12,Shared,3,9
4297,2019-12-10 07:14:00,2019-12-10 09:36:12,2.37,17.06,Private,0,12
4298,2019-09-28 14:47:00,2019-09-28 20:11:36,5.41,38.95,Private,3,9
4299,2020-01-24 21:14:00,2020-01-24 23:43:24,2.49,8.96,Private,5,1
4300,2018-12-05 23:55:00,2018-12-06 02:45:24,2.84,20.45,Private,6,12
4301,2019-12-30 17:24:00,2019-12-30 21:04:48,3.68,13.25,Private,4,12
4302,2020-01-01 21:34:00,2020-01-01 23:28:00,1.9,6.84,Private,5,1
4303,2019-02-23 19:48:00,2019-02-23 22:18:00,2.5,9.0,Private,5,2
4304,2019-06-10 13:57:00,2019-06-10 22:03:00,8.1,43.49,Shared,2,6
